path,guid,author,name,version,new_name,size
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] LadyDimitrescu v1.0.zipmod,Darkruler.LadyDimitrescu,darkruler,LadyDimitrescu,1.0,[darkruler] LadyDimitrescu v1.0.zipmod,42.06
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] LaraCroft v1.1.zipmod,Darkruler.LaraCroft,darkruler,LaraCroft,1.1,[darkruler] LaraCroft v1.1.zipmod,41.43
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Larxene v1.1.zipmod,Darkruler.Larxene,darkruler,Larxene,1.1,[darkruler] Larxene v1.1.zipmod,29.80
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] LauraMatsuda v1.0.zipmod,Darkruler.LauraMatsuda,darkruler,LauraMatsuda,1.0,[darkruler] LauraMatsuda v1.0.zipmod,49.93
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] LienNeville v1.0.zipmod,Darkruler.LienNeville,darkruler,LienNeville,1.0,[darkruler] LienNeville v1.0.zipmod,101.17
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Lightning v1.1.zipmod,Darkruler.Lightning,darkruler,Lightning,1.1,[darkruler] Lightning v1.1.zipmod,25.76
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Loba v1.0.zipmod,Darkruler.Loba,darkruler,Loba,1.0,[darkruler] Loba v1.0.zipmod,31.48
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Luchika v1.0.zipmod,Darkruler.Luchika,darkruler,Luchika,1.0,[darkruler] Luchika v1.0.zipmod,133.89
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Lulu v1.0.zipmod,Darkruler.Lulu,darkruler,Lulu,1.0,[darkruler] Lulu v1.0.zipmod,39.74
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Lunafreya v1.0.zipmod,Darkruler.Lunafreya,darkruler,Lunafreya,1.0,[darkruler] Lunafreya v1.0.zipmod,39.35
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] MaiShiranui v1.0.zipmod,Darkruler.MaiShiranui,darkruler,MaiShiranui,1.0,[darkruler] MaiShiranui v1.0.zipmod,24.45
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] MarieRose v1.0.zipmod,Darkruler.MarieRose,darkruler,MarieRose,1.0,[darkruler] MarieRose v1.0.zipmod,25.40
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Megara v1.0.zipmod,Darkruler.Megara,darkruler,Megara,1.0,[darkruler] Megara v1.0.zipmod,116.30
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Mercy Hair v1.0.zipmod,Darkruler Mercy Hair,darkruler,Mercy Hair,1.0,[darkruler] Mercy Hair v1.0.zipmod,1.14
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] MeredithAlt v1.0.zipmod,Darkruler.MeredithAlt,darkruler,MeredithAlt,1.0,[darkruler] MeredithAlt v1.0.zipmod,110.52
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] MeredithStout v1.0.zipmod,Darkruler.MeredithStout,darkruler,MeredithStout,1.0,[darkruler] MeredithStout v1.0.zipmod,110.52
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] MikuHinasaki v1.0.zipmod,Darkruler.MikuHinasaki,darkruler,MikuHinasaki,1.0,[darkruler] MikuHinasaki v1.0.zipmod,91.99
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Minayle v1.0.zipmod,Darkruler.Minayle,darkruler,Minayle,1.0,[darkruler] Minayle v1.0.zipmod,74.10
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Minthara v1.0.zipmod,Darkruler.Minthara,darkruler,Minthara,1.0,[darkruler] Minthara v1.0.zipmod,113.23
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Mizora v1.0.zipmod,Darkruler.Mizora,darkruler,Mizora,1.0,[darkruler] Mizora v1.0.zipmod,118.55
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] MoiraBurton v1.0.zipmod,Darkruler.MoiraBurton,darkruler,MoiraBurton,1.0,[darkruler] MoiraBurton v1.0.zipmod,31.56
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Morrigan v1.0.zipmod,Darkruler.Morrigan,darkruler,Morrigan,1.0,[darkruler] Morrigan v1.0.zipmod,31.50
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] NamiOP v1.0.zipmod,Darkruler.NamiOP,darkruler,NamiOP,1.0,[darkruler] NamiOP v1.0.zipmod,106.99
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Nicoletta v1.0.zipmod,Darkruler.Nicoletta,darkruler,Nicoletta,1.0,[darkruler] Nicoletta v1.0.zipmod,39.55
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Palutena v1.0.zipmod,Darkruler.Palutena,darkruler,Palutena,1.0,[darkruler] Palutena v1.0.zipmod,27.89
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Peach v1.0.zipmod,Darkruler.Peach,darkruler,Peach,1.0,[darkruler] Peach v1.0.zipmod,26.25
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Purah v1.0.zipmod,Darkruler.Purah,darkruler,Purah,1.0,[darkruler] Purah v1.0.zipmod,133.79
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] QueenNualia v1.0.zipmod,Darkruler.QueenNualia,darkruler,QueenNualia,1.0,[darkruler] QueenNualia v1.0.zipmod,134.68
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Rachael v1.0.zipmod,Darkruler.Rachael,darkruler,Rachael,1.0,[darkruler] Rachael v1.0.zipmod,22.16
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Rebecca Chambers v1.0.zipmod,Darkruler.RebeccaChambers,darkruler,Rebecca Chambers,1.0,[darkruler] Rebecca Chambers v1.0.zipmod,32.84
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] RMika v1.0.zipmod,Darkruler.RMika,darkruler,RMika,1.0,[darkruler] RMika v1.0.zipmod,67.08
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Samara v1.0.zipmod,Darkruler.Samara,darkruler,Samara,1.0,[darkruler] Samara v1.0.zipmod,35.03
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] SeongMina v1.0.zipmod,Darkruler.SeongMina,darkruler,SeongMina,1.0,[darkruler] SeongMina v1.0.zipmod,24.99
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Shadowheart v1.0.zipmod,Darkruler.Shadowheart,darkruler,Shadowheart,1.0,[darkruler] Shadowheart v1.0.zipmod,128.69
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Sherry Birkin v1.1.zipmod,Darkruler.SherryBirkin,darkruler,Sherry Birkin,1.1,[darkruler] Sherry Birkin v1.1.zipmod,67.07
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Sindel v1.0.zipmod,Darkruler.Sindel,darkruler,Sindel,1.0,[darkruler] Sindel v1.0.zipmod,45.65
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] SonyaBlade v1.0.zipmod,Darkruler.SonyaBlade,darkruler,SonyaBlade,1.0,[darkruler] SonyaBlade v1.0.zipmod,149.87
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Sophitia v1.1.zipmod,Darkruler.Sophitia,darkruler,Sophitia,1.1,[darkruler] Sophitia v1.1.zipmod,87.11
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] SpiderGwen v1.0.zipmod,Darkruler.SpiderGwen,darkruler,SpiderGwen,1.0,[darkruler] SpiderGwen v1.0.zipmod,220.63
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] TatianaGutierrez v1.0.zipmod,Darkruler.TatianaGutierrez,darkruler,TatianaGutierrez,1.0,[darkruler] TatianaGutierrez v1.0.zipmod,152.73
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] TheHandler v1.0.zipmod,Darkruler.TheHandler,darkruler,TheHandler,1.0,[darkruler] TheHandler v1.0.zipmod,141.70
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Tifa v1.0.zipmod,Darkruler.Tifa,darkruler,Tifa,1.0,[darkruler] Tifa v1.0.zipmod,38.91
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Twins v1.0.zipmod,Darkruler.Twins,darkruler,Twins,1.0,[darkruler] Twins v1.0.zipmod,31.37
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Vanille v1.0.zipmod,Darkruler.Vanille,darkruler,Vanille,1.0,[darkruler] Vanille v1.0.zipmod,85.91
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] WidowMaker v1.0.zipmod,Darkruler.WidowMaker,darkruler,WidowMaker,1.0,[darkruler] WidowMaker v1.0.zipmod,42.34
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Yuffie KH3 v1.1.zipmod,Darkruler.Yuffie KH3,darkruler,Yuffie KH3,1.1,[darkruler] Yuffie KH3 v1.1.zipmod,37.26
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Yuffie v1.0.zipmod,Darkruler.Yuffie,darkruler,Yuffie,1.0,[darkruler] Yuffie v1.0.zipmod,213.64
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Yuna v1.0.zipmod,Darkruler.Yuna,darkruler,Yuna,1.0,[darkruler] Yuna v1.0.zipmod,30.25
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Zarya Hair v1.0.zipmod,Darkruler Zarya Hair,darkruler,Zarya Hair,1.0,[darkruler] Zarya Hair v1.0.zipmod,0.90
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Darkruler/[Darkruler] Zelda v1.0.zipmod,Darkruler.Zelda,darkruler,Zelda,1.0,[darkruler] Zelda v1.0.zipmod,129.94
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/DBLin/[DBLin] Christie v1.0.zipmod,[DBLin].DOA Christie,dblin,Christie,1.0,[dblin] Christie v1.0.zipmod,160.26
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/DBLin/[DBLin] Scarlet Ver.public.zipmod,[DBLin].FF7R Scarlet,dblin,Scarlet,1.0,[dblin] Scarlet v1.0.zipmod,56.44
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/DBLin/[DBLin] Tifa ver02 Ver.Public.zipmod,[DBLin].FF7R Tifa,dblin,Tifa Lockhart,1.0,[dblin] Tifa Lockhart v1.0.zipmod,55.04
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/ddaa33/[ddaa33] saya.zipmod,ddaa33_saya,ddaa33,ddaa33_saya,1.0.0,[ddaa33] ddaa33_saya v1.0.0.zipmod,13.04
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/DMC/[DMC] HS2_Maker_Poses_-_HS2_ver.zipmod,DMC.HS2MakerPoses,dmc,HS2 Maker Poses,1.1,[dmc] HS2 Maker Poses v1.1.zipmod,21.42
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/FM/[FM][HS2]StacyKeibler.zipmod,FM.StacyKeibler,fm,StacyKeibler,1.0,[fm] StacyKeibler v1.0.zipmod,35.32
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/g7o827/[g7o827] skyrim v1.00.zipmod,[g7o827] skyrim,g7o827,skyrim,1.00,[g7o827] skyrim v1.00.zipmod,10.98
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Garnetfanatico/[Garnetfanatico] 2B v1.0.zipmod,2B,garnetfanatico,2B,1.0,[garnetfanatico] 2B v1.0.zipmod,20.40
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Garnetfanatico/[Garnetfanatico] Amy v1.0.zipmod,Amy,garnetfanatico,Amy,1.0,[garnetfanatico] Amy v1.0.zipmod,150.46
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Garnetfanatico/[Garnetfanatico] Skarlet MK11 v1.0.zipmod,Skarlet MK11,garnetfanatico,Skarlet MK11,1.0,[garnetfanatico] Skarlet MK11 v1.0.zipmod,50.53
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/Garnetfanatico/[Garnetfanatico] Tira v1.0.zipmod,Tira,garnetfanatico,Tira,1.0,[garnetfanatico] Tira v1.0.zipmod,136.20
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/GDC/[GDC] ahsoka v1.1.zipmod,ahsoka,gdc,ahsoka,1.1,[gdc] ahsoka v1.1.zipmod,63.36
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/GDC/[GDC] Chloe v1.0.zipmod,Chloe,gdc,Chloe,1.0,[gdc] Chloe v1.0.zipmod,41.22
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/GDC/[GDC] GDC_Elise v1.1.zipmod,GDC.Elise,gdc,GDC.Elise,1.1,[gdc] GDC.Elise v1.1.zipmod,63.03
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/GDC/[GDC] MK v1.1.zipmod,MK,gdc,MK,1.1,[gdc] MK v1.1.zipmod,57.59
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/GDC/[GDC] MKKitana v1.1.zipmod,MKKitana,gdc,MKKitana,1.1,[gdc] MKKitana v1.1.zipmod,44.27
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/GDC/[GDC] Symmetra v1.0.zipmod,Symmetra,gdc,Symmetra,1.0,[gdc] Symmetra v1.0.zipmod,11.81
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/GDC/[GDC] Widow v1.0.zipmod,Widow,gdc,Widow,1.0,[gdc] Widow v1.0.zipmod,28.48
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/KAZUO/[KAZUO] JulietStarling v1.0.zipmod,HS2_Lollipop,kazuo,JulietStarling,1.0,[kazuo] JulietStarling v1.0.zipmod,11.19
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/KAZUO/[KAZUO] Lollipop_chainsaw v1.0.zipmod,HS2_Lollipop_chainsaw,kazuo,Lollipop_chainsaw,1.0,[kazuo] Lollipop_chainsaw v1.0.zipmod,17.28
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/KAZUO/[KAZUO] Unknown v1.zipmod,Z_kazuo_BDSM01,kazuo,Unknown,v1,[kazuo] Unknown vv1.zipmod,2.77
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/kkkk1111/[kkkk1111] PC_QiPao v1.1.zipmod,com.kkkk1111.PC_QiPao,kkkk1111,PC_QiPao,1.1,[kkkk1111] PC_QiPao v1.1.zipmod,24.35
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/kuroshiba/[kuroshiba] musashi swim outfit mod v1.0.0.zipmod,com.bepinex.krsb210403,kuroshiba,musashi swim outfit mod,1.0.0,[kuroshiba] musashi swim outfit mod v1.0.0.zipmod,19.32
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/kuroshiba/[kuroshiba] rei ayanami temporary name outfit mod v1.0.0.zipmod,com.bepinex.krsb210412,kuroshiba,rei ayanami temporary name outfit mod,1.0.0,[kuroshiba] rei ayanami temporary name outfit mod v1.0.0.zipmod,10.37
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/kuroshiba/[kuroshiba] [HS2]cosmo_policewoman_outfit_mod v1.0.0.zipmod,com.bepinex.krsb210505,kuroshiba,[HS2]cosmo_policewoman_outfit_mod,1.0.0,[kuroshiba] [HS2]cosmo_policewoman_outfit_mod v1.0.0.zipmod,17.25
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/kuroshiba/[kuroshiba] [HS2]queen_of_papunica_outfit_mod v1.0.0.zipmod,com.bepinex.krsb210621,kuroshiba,[HS2]queen_of_papunica_outfit_mod,1.0.0,[kuroshiba] [HS2]queen_of_papunica_outfit_mod v1.0.0.zipmod,20.45
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/kuroshiba/[kuroshiba] [HS2]yasogami_sailor_outfit_mod v1.0.0.zipmod,com.bepinex.krsb210429,kuroshiba,[HS2]yasogami_sailor_outfit_mod,1.0.0,[kuroshiba] [HS2]yasogami_sailor_outfit_mod v1.0.0.zipmod,10.12
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/lvlvbubu/[lvlvbubu] Ayame v1.0.zipmod,Ayame,lvlvbubu,Ayame,1.0,[lvlvbubu] Ayame v1.0.zipmod,318.13
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] Aloy.zipmod,mcm82.aloy,mcm82,McM82 Aloy,1.0,[mcm82] McM82 Aloy v1.0.zipmod,46.49
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] Anna.zipmod,mcm82.anna,mcm82,McM82 Anna,1.0,[mcm82] McM82 Anna v1.0.zipmod,67.02
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] AnnaHTW3.zipmod,mcm82.annahtw3,mcm82,McM82 Anna Henrietta TW3,1.0,[mcm82] McM82 Anna Henrietta TW3 v1.0.zipmod,37.73
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] Athena.zipmod,mcm82.athena,mcm82,McM82 Athena,1.0,[mcm82] McM82 Athena v1.0.zipmod,46.85
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] BelaREV.zipmod,mcm82.belarev,mcm82,McM82 Bela Dimitrescu - RE:V,1.0,[mcm82] McM82 Bela Dimitrescu - RE:V v1.0.zipmod,44.68
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] CassieMK11.zipmod,mcm82.cassie,mcm82,McM82 Cassie Cage,1.0,[mcm82] McM82 Cassie Cage v1.0.zipmod,43.69
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] Catherine.zipmod,mcm82.catherine,mcm82,McM82 Catherine,1.0,[mcm82] McM82 Catherine v1.0.zipmod,40.02
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] ExcellaRE5.zipmod,mcm82.excellare5,mcm82,McM82 Excella Gionne - RE:5,1.0,[mcm82] McM82 Excella Gionne - RE:5 v1.0.zipmod,41.82
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] Ivy.zipmod,mcm82.ivy,mcm82,McM82 Ivy Valentine,1.0,[mcm82] McM82 Ivy Valentine v1.0.zipmod,40.74
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] JillRE3r.zipmod,mcm82.jillre3r,mcm82,McM82 Jill Valentine RE3r,1.0,[mcm82] McM82 Jill Valentine RE3r v1.0.zipmod,36.99
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] KisaraToA.zipmod,mcm82.kisaratoa,mcm82,McM82 Kisara - ToA,1.0,[mcm82] McM82 Kisara - ToA v1.0.zipmod,31.44
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] LiaraME3.zipmod,mcm82.liarame3,mcm82,McM82 Liara T'Soni - ME3,1.0,[mcm82] McM82 Liara T'Soni - ME3 v1.0.zipmod,46.84
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Aerith FF7r v1.0.zipmod,mcm82.aerithff7r,mcm82,McM82 Aerith FF7r,1.0,[mcm82] McM82 Aerith FF7r v1.0.zipmod,49.90
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Aloy updated v1.0.zipmod,mcm82.aloyup,mcm82,McM82 Aloy updated,1.0,[mcm82] McM82 Aloy updated v1.0.zipmod,132.67
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Aranea Highwind - FFXV v1.1.zipmod,mcm82.araneaff15,mcm82,McM82 Aranea Highwind - FFXV,1.1,[mcm82] McM82 Aranea Highwind - FFXV v1.1.zipmod,103.16
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Ashley Williams - ME3 v1.1.zipmod,mcm82.ashleyme3,mcm82,McM82 Ashley Williams - ME3,1.1,[mcm82] McM82 Ashley Williams - ME3 v1.1.zipmod,107.29
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Batgirl - Gotham Knights v1.0.zipmod,mcm82.batgirlgk,mcm82,McM82 Batgirl - Gotham Knights,1.0,[mcm82] McM82 Batgirl - Gotham Knights v1.0.zipmod,161.01
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Black Widow MPUVR v1.0.zipmod,mcm82.blackwmpu,mcm82,McM82 Black Widow MPUVR,1.0,[mcm82] McM82 Black Widow MPUVR v1.0.zipmod,33.32
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Captain Marvel - MFR v1.0.zipmod,mcm82.captainmmfr,mcm82,McM82 Captain Marvel - MFR,1.0,[mcm82] McM82 Captain Marvel - MFR v1.0.zipmod,121.03
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Chloe Detroit Become Human v1.0.zipmod,mcm82.chloedbh,mcm82,McM82 Chloe Detroit Become Human,1.0,[mcm82] McM82 Chloe Detroit Become Human v1.0.zipmod,63.23
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Chloe Price - LiS v1.0.zipmod,mcm82.chloeplis,mcm82,McM82 Chloe Price - LiS,1.0,[mcm82] McM82 Chloe Price - LiS v1.0.zipmod,127.17
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Ciri TW3 v1.0.zipmod,mcm82.ciritw3,mcm82,McM82 Ciri TW3,1.0,[mcm82] McM82 Ciri TW3 v1.0.zipmod,47.42
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Claire Redfield RE2r v1.0.zipmod,mcm82.clairere2r,mcm82,McM82 Claire Redfield RE2r,1.0,[mcm82] McM82 Claire Redfield RE2r v1.0.zipmod,41.31
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Claudia Strife - FF7r v1.1.zipmod,mcm82.claudiasff7r,mcm82,McM82 Claudia Strife - FF7r,1.1,[mcm82] McM82 Claudia Strife - FF7r v1.1.zipmod,121.71
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Corrin - FEW v1.1.zipmod,mcm82.corrinfew,mcm82,McM82 Corrin - FEW,1.1,[mcm82] McM82 Corrin - FEW v1.1.zipmod,125.71
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 D.Va OW v1.0.zipmod,mcm82.dvaow,mcm82,McM82 D.Va OW,1.0,[mcm82] McM82 D.Va OW v1.0.zipmod,34.73
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Diana Prince DC v1.0.zipmod,mcm82.dianadc,mcm82,McM82 Diana Prince DC,1.0,[mcm82] McM82 Diana Prince DC v1.0.zipmod,49.14
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Eliza - Tekken 7 v1.0.zipmod,mcm82.elizatek,mcm82,McM82 Eliza - Tekken 7,1.0,[mcm82] McM82 Eliza - Tekken 7 v1.0.zipmod,111.21
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Emilie De Rochefort Tekken v1.0.zipmod,mcm82.emilietek,mcm82,McM82 Emilie De Rochefort Tekken,1.0,[mcm82] McM82 Emilie De Rochefort Tekken v1.0.zipmod,34.74
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Evie Frye - AC_S v1.0.zipmod,mcm82.eviefacs,mcm82,McM82 Evie Frye - AC:S,1.0,[mcm82] McM82 Evie Frye - AC:S v1.0.zipmod,118.67
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Faith Connors MEC v1.0.zipmod,mcm82.faithmec,mcm82,McM82 Faith Connors MEC,1.0,[mcm82] McM82 Faith Connors MEC v1.0.zipmod,47.73
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Fire Emblem Hairs3 v1.0.zipmod,mcm82.fireemblemhairs3,mcm82,McM82 Fire Emblem Hairs3,1.0,[mcm82] McM82 Fire Emblem Hairs3 v1.0.zipmod,11.93
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Fire Emblem Hairs4 v1.0.zipmod,mcm82.fireemblemhairs4,mcm82,McM82 Fire Emblem Hairs4,1.0,[mcm82] McM82 Fire Emblem Hairs4 v1.0.zipmod,11.80
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Fire Emblem Hairs5 v1.0.zipmod,mcm82.fireemblemhairs5,mcm82,McM82 Fire Emblem Hairs5,1.0,[mcm82] McM82 Fire Emblem Hairs5 v1.0.zipmod,14.01
/mnt/e/Games/HS2/mods/Sideloader Modpack - Exclusive HS2/McM82/[McM82] McM82 Freya - GoW v1.0.zipmod,mcm82.freyagow,mcm82,McM82 Freya - GoW,1.0,[mcm82] McM82 Freya - GoW v1.0.zipmod,130.18
